,valid ppl,params,status,job_id
773,inf,--model=GRU --emsize=320 --nlayers=1 --lr=19 --nhid=1024 --bptt=48 --clip=1.3687691561494397 --dropout=0.13213719216212116 --dropouth=0.6650207235461898 --dropoute=0.11432321504179163 --dropouti=0.17298759212986253 --wdrop=0.03205542005336126,Job failed,801
774,inf,--model=GRU --emsize=320 --nlayers=1 --lr=40 --nhid=1024 --bptt=196 --clip=0.18075679345819817 --dropout=0.41745172483263543 --dropouth=0.7900080366197912 --dropoute=0.2964785245479477 --dropouti=0.5668757575262561 --wdrop=0.5930809469192154,Job failed,786
775,inf,--model=GRU --emsize=320 --nlayers=2 --lr=10 --nhid=1280 --bptt=16 --clip=1.0365005307032267 --dropout=0.3736944688290143 --dropouth=0.13290030234209213 --dropoute=0.6915425221803254 --dropouti=0.5634002340406423 --wdrop=0.3775299832909977,Job failed,792
776,inf,--model=GRU --emsize=320 --nlayers=2 --lr=10 --nhid=448 --bptt=196 --clip=0.11597803893393785 --dropout=0.13776231303237316 --dropouth=0.7183172500886481 --dropoute=0.5393418631925788 --dropouti=0.22366736324446748 --wdrop=0.36853339477065966,Job failed,798
777,inf,--model=GRU --emsize=384 --nlayers=1 --lr=12 --nhid=768 --bptt=96 --clip=1.9117044167030908 --dropout=0.47071833964428705 --dropouth=0.8111689352371078 --dropoute=0.6836194086245062 --dropouti=0.185928912172338 --wdrop=0.7846397769466483,Job failed,808
778,inf,--model=GRU --emsize=384 --nlayers=3 --lr=19 --nhid=1024 --bptt=96 --clip=0.6157189878576106 --dropout=0.06933213611486755 --dropouth=0.18486346861240613 --dropoute=0.6351144783135976 --dropouti=0.29614314358309735 --wdrop=0.20523723992231685,Job failed,818
779,inf,--model=GRU --emsize=448 --nlayers=1 --lr=22 --nhid=1280 --bptt=196 --clip=1.2384077449871707 --dropout=0.38885763884663893 --dropouth=0.6295145240520865 --dropoute=0.6623734676598498 --dropouti=0.4200994007829417 --wdrop=0.2657485586797692,Job failed,827
780,inf,--model=GRU --emsize=448 --nlayers=3 --lr=5 --nhid=224 --bptt=32 --clip=1.9449489824409818 --dropout=0.6854952855118407 --dropouth=0.679866402888608 --dropoute=0.7824736813042533 --dropouti=0.7098495435913039 --wdrop=0.3128508595067129,Some constraints are not satisfied,791
781,inf,--model=GRU --emsize=512 --nlayers=1 --lr=22 --nhid=576 --bptt=16 --clip=1.7616921468911724 --dropout=0.12981217631106837 --dropouth=0.1868993027082099 --dropoute=0.507947027239172 --dropouti=0.001342007849553706 --wdrop=0.5157655911996287,Job failed,866
782,inf,--model=GRU --emsize=512 --nlayers=2 --lr=18 --nhid=448 --bptt=16 --clip=1.2128888296987437 --dropout=0.18254127274054607 --dropouth=0.5322525988741071 --dropoute=0.09854506420485175 --dropouti=0.0780423845761734 --wdrop=0.12178883517099216,Job failed,783
783,inf,--model=GRU --emsize=512 --nlayers=3 --lr=12 --nhid=320 --bptt=128 --clip=1.6838266087336307 --dropout=0.7715873102009149 --dropouth=0.8547103482370297 --dropoute=0.17300692535826953 --dropouti=0.6303658140123671 --wdrop=0.6314390651187408,Job failed,809
784,inf,--model=GRU --emsize=512 --nlayers=3 --lr=5 --nhid=224 --bptt=160 --clip=1.7122603256586146 --dropout=0.3147977044268827 --dropouth=0.06200358634272409 --dropoute=0.1831668890525435 --dropouti=0.4765420345662792 --wdrop=0.36274260418524795,Job failed,757
785,inf,--model=GRU --emsize=576 --nlayers=1 --lr=18 --nhid=1024 --bptt=64 --clip=0.1280684462613219 --dropout=0.6195711625336829 --dropouth=0.15183081091718506 --dropoute=0.6036086241207127 --dropouti=0.357078130341685 --wdrop=0.36701000896447805,Job failed,812
786,inf,--model=GRU --emsize=576 --nlayers=2 --lr=5 --nhid=256 --bptt=128 --clip=0.9846811578064715 --dropout=0.3418242191950533 --dropouth=0.8831739964529662 --dropoute=0.1980503023745416 --dropouti=0.10609657205082702 --wdrop=0.6568754485406388,Job failed,874
787,inf,--model=GRU --emsize=576 --nlayers=3 --lr=12 --nhid=320 --bptt=64 --clip=0.7303705471095097 --dropout=0.11468774067253534 --dropouth=0.38929966970169305 --dropoute=0.17121412347254963 --dropouti=0.6202044549531696 --wdrop=0.6407867568945667,Job failed,872
788,inf,--model=LSTM --emsize=128 --nlayers=1 --lr=20 --nhid=448 --bptt=196 --clip=0.282098502626883 --dropout=0.2971045453770146 --dropouth=0.45963328447049534 --dropoute=0.3544466139576897 --dropouti=0.7977509633566154 --wdrop=0.30897615468672474,Job failed,820
789,inf,--model=LSTM --emsize=128 --nlayers=2 --lr=18 --nhid=1280 --bptt=160 --clip=0.8752098543515233 --dropout=0.27292782193509774 --dropouth=0.4580326440765049 --dropoute=0.6035991082726497 --dropouti=0.8922426051086968 --wdrop=0.7967384753509884,Job failed,804
790,inf,--model=LSTM --emsize=196 --nlayers=1 --lr=20 --nhid=512 --bptt=48 --clip=1.658481301126392 --dropout=0.2670410738263509 --dropouth=0.4109159399987372 --dropoute=0.25761924780491574 --dropouti=0.22541751858233192 --wdrop=0.6386281977225583,Job failed,795
791,inf,--model=LSTM --emsize=196 --nlayers=2 --lr=30 --nhid=224 --bptt=128 --clip=1.795669577451822 --dropout=0.44942951276956417 --dropouth=0.5214440269073717 --dropoute=0.8742368585426321 --dropouti=0.15284279224860522 --wdrop=0.860958448331379,Job failed,815
792,inf,--model=LSTM --emsize=196 --nlayers=2 --lr=5 --nhid=1280 --bptt=196 --clip=0.6742254903203921 --dropout=0.32374776423272333 --dropouth=0.32820937413214557 --dropoute=0.2035795776228695 --dropouti=0.33482849098890444 --wdrop=0.7459677287141446,Job failed,761
793,inf,--model=LSTM --emsize=224 --nlayers=3 --lr=30 --nhid=576 --bptt=96 --clip=1.1626602760260414 --dropout=0.3928697882513592 --dropouth=0.5948747780847159 --dropoute=0.5541799441349725 --dropouti=0.5087209349650128 --wdrop=0.0030997633284818417,Job failed,881
794,inf,--model=LSTM --emsize=256 --nlayers=1 --lr=15 --nhid=704 --bptt=128 --clip=0.9805572342778628 --dropout=0.5342150733285407 --dropouth=0.6582120298315824 --dropoute=0.18680934539197563 --dropouti=0.11755533923371526 --wdrop=0.6563892480716984,Job failed,785
795,inf,--model=LSTM --emsize=256 --nlayers=1 --lr=19 --nhid=320 --bptt=32 --clip=1.1279653071207696 --dropout=0.682910863411791 --dropouth=0.7915966708842154 --dropoute=0.5238944637954648 --dropouti=0.11405152892144202 --wdrop=0.43009236702238085,Job failed,810
796,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=19 --nhid=384 --bptt=128 --clip=0.9743931068360971 --dropout=0.18519198829019137 --dropouth=0.5269839145682332 --dropoute=0.8909756818572703 --dropouti=0.5401391513056945 --wdrop=0.455693049176174,Job failed,811
797,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=22 --nhid=512 --bptt=160 --clip=1.8980519019666395 --dropout=0.09097410504912996 --dropouth=0.8431559195552365 --dropoute=0.8852804796784639 --dropouti=0.7490963335934878 --wdrop=0.09294919597636375,Some constraints are not satisfied,813
798,inf,--model=LSTM --emsize=256 --nlayers=2 --lr=25 --nhid=448 --bptt=96 --clip=1.0812886748273045 --dropout=0.5360641764269174 --dropouth=0.6572348665331712 --dropoute=0.013734965131247667 --dropouti=0.6629402834093931 --wdrop=0.7191007607139637,Job failed,789
799,inf,--model=LSTM --emsize=256 --nlayers=3 --lr=15 --nhid=224 --bptt=48 --clip=1.4005220709679724 --dropout=0.6930888405262329 --dropouth=0.09615028508625531 --dropoute=0.4134631453231967 --dropouti=0.3202680342611085 --wdrop=0.18947711232154396,Job failed,878
800,inf,--model=LSTM --emsize=320 --nlayers=3 --lr=22 --nhid=704 --bptt=196 --clip=0.8983309199725388 --dropout=0.37641802635202426 --dropouth=0.2616175888144479 --dropoute=0.8644378971240108 --dropouti=0.7075389481570703 --wdrop=0.8330954290760766,Job failed,774
801,inf,--model=LSTM --emsize=384 --nlayers=1 --lr=30 --nhid=448 --bptt=196 --clip=0.7305062066292664 --dropout=0.10100721646528935 --dropouth=0.748368165702583 --dropoute=0.3545689843409366 --dropouti=0.7775946017123291 --wdrop=0.6116978408489518,Job failed,882
802,inf,--model=LSTM --emsize=384 --nlayers=2 --lr=30 --nhid=448 --bptt=64 --clip=1.898588968327932 --dropout=0.1833558440145676 --dropouth=0.12453337360768149 --dropoute=0.6622292780342495 --dropouti=0.8673203856873658 --wdrop=0.02388531080057238,Job failed,807
803,inf,--model=LSTM --emsize=384 --nlayers=3 --lr=15 --nhid=1024 --bptt=196 --clip=1.2616450521456124 --dropout=0.3244801605202042 --dropouth=0.35550755923505223 --dropoute=0.14367936591785943 --dropouti=0.29848564107557 --wdrop=0.32035118350062947,Job failed,803
804,inf,--model=LSTM --emsize=384 --nlayers=3 --lr=19 --nhid=512 --bptt=128 --clip=1.1187673467504329 --dropout=0.4304670835058081 --dropouth=0.04738941110052832 --dropoute=0.1713478371893382 --dropouti=0.14339329348039423 --wdrop=0.4044605719310932,Job failed,802
805,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=12 --nhid=768 --bptt=196 --clip=1.1557683839578843 --dropout=0.5675296301771843 --dropouth=0.2507708596987007 --dropoute=0.6183093016282117 --dropouti=0.4116718067006167 --wdrop=0.502255642546118,Job failed,823
806,inf,--model=LSTM --emsize=512 --nlayers=2 --lr=30 --nhid=640 --bptt=196 --clip=0.1473034761251524 --dropout=0.32417272194981506 --dropouth=0.4024366943408255 --dropoute=0.3643365660908356 --dropouti=0.7550710373731723 --wdrop=0.6650561490231235,Job failed,780
807,inf,--model=LSTM --emsize=576 --nlayers=2 --lr=5 --nhid=384 --bptt=160 --clip=1.1712375006660862 --dropout=0.7434094627365235 --dropouth=0.8916086947836392 --dropoute=0.8061946763301864 --dropouti=0.7983851076250842 --wdrop=0.8657939337817407,Job failed,805
808,inf,--model=GRU --emsize=128 --nlayers=1 --lr=15 --nhid=768 --bptt=196 --clip=1.3348348401035857 --dropout=0.0856471446991585 --dropouth=0.7703368189460568 --dropoute=0.520642649053269 --dropouti=0.20316027521260352 --wdrop=0.6207576565481704,Job succeeded,839
809,36.64,--model=LSTM --emsize=576 --nlayers=1 --lr=25 --nhid=768 --bptt=16 --clip=0.13290784296443856 --dropout=0.5884070289874765 --dropouth=0.7506075511146155 --dropoute=0.17708233181509594 --dropouti=0.08458042396310207 --wdrop=0.49356609668436435,Job succeeded,997
810,40.96,--model=LSTM --emsize=448 --nlayers=2 --lr=18 --nhid=448 --bptt=96 --clip=0.8728707475526355 --dropout=0.597465462613282 --dropouth=0.29642148884638964 --dropoute=0.09277026361869012 --dropouti=0.23742592046666966 --wdrop=0.02379227070839779,Job succeeded,496
811,43.14,--model=LSTM --emsize=448 --nlayers=3 --lr=5 --nhid=768 --bptt=16 --clip=0.8529492534905097 --dropout=0.48989413504349727 --dropouth=0.38469985443010846 --dropoute=0.3226321712015296 --dropouti=0.4939657242313051 --wdrop=0.7317700855071364,Job succeeded,940
812,43.63,--model=LSTM --emsize=448 --nlayers=1 --lr=25 --nhid=576 --bptt=32 --clip=0.38992308842894985 --dropout=0.48214652634461724 --dropouth=0.7292786732982999 --dropoute=0.28497437152526406 --dropouti=0.32998523115079936 --wdrop=0.6357170444548051,Job succeeded,989
813,44.14,--model=GRU --emsize=576 --nlayers=2 --lr=18 --nhid=384 --bptt=96 --clip=0.251680582716995 --dropout=0.19879995760754957 --dropouth=0.18968433586754155 --dropoute=0.08678938656983858 --dropouti=0.5659357841041001 --wdrop=0.385380481489969,Job succeeded,885
814,46.87,--model=LSTM --emsize=224 --nlayers=3 --lr=19 --nhid=704 --bptt=32 --clip=1.9176460964465598 --dropout=0.22001280857430452 --dropouth=0.4365813267972361 --dropoute=0.1448991414855653 --dropouti=0.4414554129693222 --wdrop=0.2879865674179818,Job succeeded,454
815,47.67,--model=LSTM --emsize=448 --nlayers=1 --lr=10 --nhid=384 --bptt=16 --clip=1.4974181211348854 --dropout=0.09261945379474433 --dropouth=0.43950265756830587 --dropoute=0.5728740942192383 --dropouti=0.3059935424609208 --wdrop=0.5931986709504059,Job succeeded,942
816,49.63,--model=LSTM --emsize=320 --nlayers=3 --lr=22 --nhid=704 --bptt=32 --clip=1.8987006172096599 --dropout=0.7462925343183199 --dropouth=0.07123699161241974 --dropoute=0.4320317965239419 --dropouti=0.006631256385693052 --wdrop=0.042522822716756614,Job succeeded,935
817,49.85,--model=LSTM --emsize=160 --nlayers=3 --lr=12 --nhid=384 --bptt=16 --clip=0.5584874499444681 --dropout=0.16498553876449534 --dropouth=0.1635927202091549 --dropoute=0.41347657501623775 --dropouti=0.818375906915155 --wdrop=0.6305016457041405,Job succeeded,450
818,50.06,--model=LSTM --emsize=512 --nlayers=3 --lr=12 --nhid=1024 --bptt=16 --clip=0.41481395888853057 --dropout=0.2997242869093743 --dropouth=0.2757928643224946 --dropoute=0.722549782546621 --dropouti=0.6235288158338257 --wdrop=0.48130439931286784,Job succeeded,961
819,50.17,--model=LSTM --emsize=448 --nlayers=3 --lr=10 --nhid=224 --bptt=64 --clip=1.351043425210022 --dropout=0.15840395971800664 --dropouth=0.07255800373029929 --dropoute=0.3592477916238148 --dropouti=0.888359004484225 --wdrop=0.0807468160284743,Job succeeded,466
820,54.16,--model=LSTM --emsize=256 --nlayers=1 --lr=15 --nhid=576 --bptt=16 --clip=1.9771436412617294 --dropout=0.18574499171437844 --dropouth=0.10009159401271477 --dropoute=0.5993016747277585 --dropouti=0.1588536513086656 --wdrop=0.17640811928589667,Job succeeded,996
821,54.98,--model=LSTM --emsize=256 --nlayers=1 --lr=30 --nhid=448 --bptt=96 --clip=1.1763784025703325 --dropout=0.6336369731624157 --dropouth=0.5225626076909875 --dropoute=0.13448392983901472 --dropouti=0.5106700800458158 --wdrop=0.12686816344728272,Job succeeded,453
822,57.32,--model=LSTM --emsize=256 --nlayers=2 --lr=40 --nhid=1280 --bptt=48 --clip=0.18102355728139843 --dropout=0.8852030050228141 --dropouth=0.3451551259499979 --dropoute=0.21817648901937145 --dropouti=0.2640600544088095 --wdrop=0.6626918398579051,Job succeeded,976
823,57.77,--model=LSTM --emsize=512 --nlayers=1 --lr=30 --nhid=768 --bptt=48 --clip=1.5893639141139904 --dropout=0.6117969629225188 --dropouth=0.8081229740994298 --dropoute=0.4553867695907756 --dropouti=0.49621334472550666 --wdrop=0.7244076573983975,Job succeeded,964
824,58.68,--model=LSTM --emsize=160 --nlayers=1 --lr=19 --nhid=704 --bptt=48 --clip=1.866787665553284 --dropout=0.6930560254970768 --dropouth=0.6292787392187218 --dropoute=0.07443295856399479 --dropouti=0.17113401344032178 --wdrop=0.3076800849218281,Job succeeded,462
825,59.43,--model=LSTM --emsize=256 --nlayers=1 --lr=15 --nhid=896 --bptt=32 --clip=0.5370264097026181 --dropout=0.714686415503668 --dropouth=0.2879097650074145 --dropoute=0.3454107477548624 --dropouti=0.050728747774803976 --wdrop=0.59328355596484,Job succeeded,938
826,60.43,--model=LSTM --emsize=512 --nlayers=1 --lr=10 --nhid=768 --bptt=128 --clip=0.604323147397806 --dropout=0.46972435613479496 --dropouth=0.12449983031394198 --dropoute=0.2896857381357748 --dropouti=0.7455181683087682 --wdrop=0.40341555708292265,Job succeeded,488
827,60.74,--model=LSTM --emsize=448 --nlayers=2 --lr=25 --nhid=704 --bptt=16 --clip=1.9618569408494584 --dropout=0.02660114405834876 --dropouth=0.21738593546135215 --dropoute=0.7561523126658777 --dropouti=0.2525419046017299 --wdrop=0.11417166012243778,Job succeeded,998
828,63.56,--model=LSTM --emsize=128 --nlayers=3 --lr=5 --nhid=1280 --bptt=16 --clip=0.5502748157748569 --dropout=0.35324383185281777 --dropouth=0.7308993162858515 --dropoute=0.32902379728037695 --dropouti=0.4207571617829625 --wdrop=0.8808100893118638,Job succeeded,936
829,63.79,--model=LSTM --emsize=384 --nlayers=1 --lr=5 --nhid=896 --bptt=64 --clip=1.8095461156018575 --dropout=0.4473609872150394 --dropouth=0.01830286062036737 --dropoute=0.35360255997548307 --dropouti=0.7548122818009728 --wdrop=0.14843250432764743,Job succeeded,971
830,63.88,--model=LSTM --emsize=256 --nlayers=3 --lr=12 --nhid=640 --bptt=32 --clip=0.9114201465839864 --dropout=0.5143739355969688 --dropouth=0.8856009419172154 --dropoute=0.29707806832824724 --dropouti=0.4801463872391969 --wdrop=0.4107696802093908,Job succeeded,932
831,64.35,--model=LSTM --emsize=128 --nlayers=1 --lr=30 --nhid=1024 --bptt=96 --clip=0.7480937195851002 --dropout=0.43371082968033786 --dropouth=0.8803948189881189 --dropoute=0.3529339776443462 --dropouti=0.26303252673942434 --wdrop=0.4725312499009023,Job succeeded,978
832,65.52,--model=LSTM --emsize=196 --nlayers=2 --lr=19 --nhid=768 --bptt=32 --clip=1.138172685155137 --dropout=0.7477791946864003 --dropouth=0.4401039038782499 --dropoute=0.5635214965579499 --dropouti=0.09295517966076282 --wdrop=0.3987901065000078,Job succeeded,469
833,65.68,--model=LSTM --emsize=384 --nlayers=1 --lr=19 --nhid=224 --bptt=48 --clip=0.32269743830919617 --dropout=0.5334297953454205 --dropouth=0.59921771746921 --dropoute=0.5189142873889819 --dropouti=0.6924229727519118 --wdrop=0.7651681721132445,Job succeeded,894
834,65.78,--model=LSTM --emsize=256 --nlayers=3 --lr=5 --nhid=384 --bptt=32 --clip=0.17875930310344623 --dropout=0.10721230890858055 --dropouth=0.4625760950289365 --dropoute=0.6615099569575782 --dropouti=0.052906698605025206 --wdrop=0.47385658575283923,Job succeeded,502
835,65.87,--model=LSTM --emsize=320 --nlayers=3 --lr=19 --nhid=320 --bptt=32 --clip=0.44111387000448776 --dropout=0.1150307250367797 --dropouth=0.11056426814255577 --dropoute=0.8080067829357238 --dropouti=0.6509344004264983 --wdrop=0.6556505797203026,Job succeeded,986
836,67.56,--model=LSTM --emsize=448 --nlayers=3 --lr=12 --nhid=1280 --bptt=64 --clip=1.4337215081517296 --dropout=0.8892863056046474 --dropouth=0.2974100353414723 --dropoute=0.307618143943381 --dropouti=0.8637536981244185 --wdrop=0.3099550246741788,Job succeeded,887
837,68.98,--model=LSTM --emsize=224 --nlayers=1 --lr=10 --nhid=768 --bptt=64 --clip=1.9890981377636905 --dropout=0.42791104396483076 --dropouth=0.44271114674727574 --dropoute=0.3430724377800034 --dropouti=0.7796819036384447 --wdrop=0.5084706888397923,Job succeeded,465
838,69.73,--model=LSTM --emsize=512 --nlayers=2 --lr=12 --nhid=1280 --bptt=160 --clip=1.6725756115578292 --dropout=0.31344112387775064 --dropouth=0.18437621378035676 --dropoute=0.5156140782115854 --dropouti=0.6507108294965496 --wdrop=0.4827294347183461,Job succeeded,473
839,71.15,--model=LSTM --emsize=512 --nlayers=1 --lr=15 --nhid=640 --bptt=128 --clip=1.32241181821475 --dropout=0.3090918439203543 --dropouth=0.7715540551906156 --dropoute=0.5903435083378927 --dropouti=0.678071116842564 --wdrop=0.3079503065085448,Job succeeded,493
840,72.92,--model=LSTM --emsize=224 --nlayers=2 --lr=5 --nhid=384 --bptt=32 --clip=1.021511801759679 --dropout=0.5599447110722384 --dropouth=0.016967144693075965 --dropoute=0.6144185102207006 --dropouti=0.7670726870019727 --wdrop=0.2812003662592591,Job succeeded,967
841,73.33,--model=LSTM --emsize=576 --nlayers=1 --lr=12 --nhid=224 --bptt=128 --clip=0.18528339495333612 --dropout=0.6032255927252871 --dropouth=0.486783565574121 --dropoute=0.5435402986668366 --dropouti=0.7155241660345666 --wdrop=0.005940696756301001,Job succeeded,449
842,76.07,--model=LSTM --emsize=320 --nlayers=3 --lr=5 --nhid=768 --bptt=128 --clip=1.833558979988047 --dropout=0.5899991538987689 --dropouth=0.20090936959903713 --dropoute=0.22644832700692263 --dropouti=0.01175254867669473 --wdrop=0.0719635662375288,Job succeeded,991
843,76.37,--model=LSTM --emsize=128 --nlayers=1 --lr=30 --nhid=576 --bptt=160 --clip=0.6353123026843437 --dropout=0.4797748610189205 --dropouth=0.7529299347185513 --dropoute=0.13354121344488762 --dropouti=0.7552655143238233 --wdrop=0.44001160539386447,Job succeeded,988
844,77.31,--model=LSTM --emsize=160 --nlayers=2 --lr=15 --nhid=224 --bptt=32 --clip=0.77484580944075 --dropout=0.7213408727896926 --dropouth=0.829892326514658 --dropoute=0.16204452252823393 --dropouti=0.35615588950908883 --wdrop=0.8237191413627281,Job succeeded,965
845,80.46,--model=LSTM --emsize=224 --nlayers=1 --lr=40 --nhid=1280 --bptt=160 --clip=1.3103291680869598 --dropout=0.44540160748029084 --dropouth=0.3203541071669308 --dropoute=0.5195172381053479 --dropouti=0.18501759599406437 --wdrop=0.2529718607969386,Job succeeded,467
846,83.89,--model=GRU --emsize=448 --nlayers=1 --lr=10 --nhid=1280 --bptt=16 --clip=1.132311719343655 --dropout=0.19872104523890333 --dropouth=0.7828967247161587 --dropoute=0.5403182769546059 --dropouti=0.6370662562956285 --wdrop=0.5807260854168506,Job succeeded,883
847,85.57,--model=LSTM --emsize=576 --nlayers=1 --lr=30 --nhid=704 --bptt=64 --clip=0.9427244438404095 --dropout=0.785901721183728 --dropouth=0.17115590720792845 --dropoute=0.632557799133812 --dropouti=0.6474949958222302 --wdrop=0.18113038176987759,Job succeeded,963
848,88.61,--model=LSTM --emsize=384 --nlayers=1 --lr=30 --nhid=224 --bptt=64 --clip=1.2679232400447593 --dropout=0.18706627646060212 --dropouth=0.03906395096410518 --dropoute=0.837280699132262 --dropouti=0.4298641692634958 --wdrop=0.2061776613659191,Job succeeded,983
849,90.85,--model=LSTM --emsize=196 --nlayers=2 --lr=18 --nhid=224 --bptt=16 --clip=1.6315895337118196 --dropout=0.8276314147402347 --dropouth=0.4472748848847341 --dropoute=0.7530318405431451 --dropouti=0.3591449742922143 --wdrop=0.4663184152161301,Job succeeded,999
850,91.77,--model=LSTM --emsize=320 --nlayers=1 --lr=10 --nhid=320 --bptt=48 --clip=0.5934172959943521 --dropout=0.8616615832958076 --dropouth=0.3590289455331903 --dropoute=0.5675549543879056 --dropouti=0.506072740915052 --wdrop=0.31444808306150035,Job succeeded,962
851,92.04,--model=LSTM --emsize=448 --nlayers=1 --lr=18 --nhid=1280 --bptt=96 --clip=0.8869316205319905 --dropout=0.38166838813569026 --dropouth=0.23502421836919796 --dropoute=0.7637743147501702 --dropouti=0.4841399755648682 --wdrop=0.206595523774766,Job succeeded,445
852,92.21,--model=GRU --emsize=384 --nlayers=1 --lr=18 --nhid=1024 --bptt=16 --clip=0.27463465932719183 --dropout=0.0023262678271434136 --dropouth=0.5965146055120024 --dropoute=0.17957962857477175 --dropouti=0.8745076500524924 --wdrop=0.6637052466956934,Job succeeded,479
853,93.52,--model=LSTM --emsize=576 --nlayers=2 --lr=30 --nhid=448 --bptt=48 --clip=1.9606410013141442 --dropout=0.2696421550643151 --dropouth=0.5934993832750592 --dropoute=0.8177430747675823 --dropouti=0.1176653469872493 --wdrop=0.2809835379220112,Job succeeded,992
854,98.04,--model=LSTM --emsize=576 --nlayers=3 --lr=10 --nhid=448 --bptt=196 --clip=1.655365113231857 --dropout=0.5448363144575836 --dropouth=0.7235108457345593 --dropoute=0.5947077489472268 --dropouti=0.7052246516363082 --wdrop=0.18945137585314414,Job succeeded,930
855,104.29,--model=LSTM --emsize=160 --nlayers=1 --lr=25 --nhid=768 --bptt=128 --clip=1.7571509732211823 --dropout=0.48136202469692724 --dropouth=0.7625771232969938 --dropoute=0.6269305945264363 --dropouti=0.7774528722401315 --wdrop=0.5738028155916229,Job succeeded,890
856,112.0,--model=LSTM --emsize=576 --nlayers=2 --lr=20 --nhid=704 --bptt=96 --clip=1.7616958934676346 --dropout=0.7615101111899862 --dropouth=0.5458692094529304 --dropoute=0.7871404058095 --dropouti=0.49875646174496274 --wdrop=0.4441690001697789,Job succeeded,972
857,112.16,--model=LSTM --emsize=384 --nlayers=1 --lr=12 --nhid=576 --bptt=16 --clip=0.6163562600085617 --dropout=0.7615068377819137 --dropouth=0.6818420982710874 --dropoute=0.7660320328844072 --dropouti=0.2657576165949788 --wdrop=0.548850465053768,Job succeeded,492
858,116.31,--model=LSTM --emsize=196 --nlayers=3 --lr=22 --nhid=768 --bptt=160 --clip=0.3578139777106345 --dropout=0.8604476020492663 --dropouth=0.7300131037404637 --dropoute=0.08940551683681033 --dropouti=0.07819518099770531 --wdrop=0.8087875909657787,Job succeeded,975
859,124.63,--model=GRU --emsize=320 --nlayers=1 --lr=40 --nhid=1280 --bptt=160 --clip=0.20705029120155025 --dropout=0.43143532888773184 --dropouth=0.8729784218544915 --dropoute=0.4466671265036252 --dropouti=0.7317850499208199 --wdrop=0.388397780770094,Job succeeded,931
860,130.16,--model=LSTM --emsize=512 --nlayers=1 --lr=25 --nhid=512 --bptt=48 --clip=1.0178716063893731 --dropout=0.5221999386318644 --dropouth=0.6112303051965498 --dropoute=0.82898995680495 --dropouti=0.07420714211321414 --wdrop=0.6610140210134485,Job succeeded,913
861,130.73,--model=LSTM --emsize=160 --nlayers=1 --lr=30 --nhid=512 --bptt=64 --clip=0.720587747763367 --dropout=0.22453336768275528 --dropouth=0.22572106639660994 --dropoute=0.765580359365386 --dropouti=0.8908048086398741 --wdrop=0.03410333663467024,Job succeeded,966
862,135.73,--model=LSTM --emsize=384 --nlayers=1 --lr=15 --nhid=640 --bptt=64 --clip=1.3133036712081898 --dropout=0.748623028309066 --dropouth=0.07971202041562862 --dropoute=0.8252907538687011 --dropouti=0.7122956382601482 --wdrop=0.223104740621249,Job succeeded,884
863,145.99,--model=GRU --emsize=256 --nlayers=2 --lr=10 --nhid=448 --bptt=64 --clip=0.8819887265371368 --dropout=0.11264242378506498 --dropouth=0.2959013303459353 --dropoute=0.2350144955118683 --dropouti=0.33658647765082184 --wdrop=0.3140159471236702,Job succeeded,498
864,155.93,--model=LSTM --emsize=160 --nlayers=1 --lr=30 --nhid=1280 --bptt=16 --clip=1.203646304128926 --dropout=0.5177064609442674 --dropouth=0.2710898660621055 --dropoute=0.8523011916526273 --dropouti=0.007369448583911531 --wdrop=0.4684722168575569,Job succeeded,933
865,170.15,--model=GRU --emsize=256 --nlayers=2 --lr=15 --nhid=320 --bptt=64 --clip=0.1394413368047961 --dropout=0.4350687032587842 --dropouth=0.2902100351397029 --dropoute=0.8909418871705731 --dropouti=0.39206858337869016 --wdrop=0.5428097704303886,Job succeeded,925
866,194.6,--model=LSTM --emsize=196 --nlayers=1 --lr=25 --nhid=320 --bptt=160 --clip=0.910950806993188 --dropout=0.5936435428872051 --dropouth=0.7764210429779013 --dropoute=0.8772609159150732 --dropouti=0.8495365859825149 --wdrop=0.2793460064399048,Job succeeded,899
867,213.12,--model=GRU --emsize=160 --nlayers=1 --lr=5 --nhid=896 --bptt=160 --clip=1.5832295768897608 --dropout=0.5235592108845166 --dropouth=0.489934276086091 --dropoute=0.8884728852008145 --dropouti=0.0678072272057471 --wdrop=0.20099647462003659,Job succeeded,919
868,385.11,--model=GRU --emsize=320 --nlayers=2 --lr=20 --nhid=384 --bptt=32 --clip=0.7191996946009783 --dropout=0.06575934579752246 --dropouth=0.3782133303186439 --dropoute=0.4533881718484166 --dropouti=0.16820075657822287 --wdrop=0.2765274697643484,Job succeeded,891
869,398.13,--model=GRU --emsize=256 --nlayers=3 --lr=15 --nhid=896 --bptt=32 --clip=0.9743023691871358 --dropout=0.1947997188531306 --dropouth=0.7820842416288812 --dropoute=0.685336955294508 --dropouti=0.723705992114607 --wdrop=0.33537092415304576,Job succeeded,902
870,675.16,--model=GRU --emsize=196 --nlayers=3 --lr=22 --nhid=640 --bptt=16 --clip=0.5570581694828918 --dropout=0.03141256691072212 --dropouth=0.8009495909507716 --dropoute=0.35426788231379946 --dropouti=0.5874604599801946 --wdrop=0.49588641930002325,Job succeeded,985
